sep=;
71805522;Labrador Retriever;;false;Adult;Male;Large;KODA;My previous owner says that I'm Affectionate, energetic, gentle, loyal, obedient, playful, smart, social, and sweet. I have training from...;A297321;https://apamo.org/adopt/adoptable-pets/?petID=A297321;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71805522/1/?bust=1716997976;2024-05-28T14:37:02+0000;2024-05-28T14:37:04+0000
71767210;Labrador Retriever;Mixed Breed;true;Young;Male;Large;TOTO;Toto is a young, active dog who has been making great strides building his confidence! He is affectionate with people...;A297102;https://apamo.org/adopt/adoptable-pets/?petID=A297102;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71767210/1/?bust=1716709535;2024-05-24T11:49:21+0000;2024-05-24T11:49:24+0000
71767234;Border Collie;;false;Adult;Male;Large;RFT;null;A296591;https://apamo.org/adopt/adoptable-pets/?petID=A296591;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71767234/1/?bust=1716709701;2024-05-24T11:49:21+0000;2024-05-24T11:49:24+0000
71767212;Pit Bull Terrier;Mixed Breed;true;Adult;Female;Medium;NAAVIARA;null;A296979;https://apamo.org/adopt/adoptable-pets/?petID=A296979;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71767212/1/?bust=1716997386;2024-05-24T11:49:21+0000;2024-05-24T11:49:24+0000
71767232;Pit Bull Terrier;;false;Young;Male;Large;SHARK TANK;null;A297061;https://apamo.org/adopt/adoptable-pets/?petID=A297061;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71767232/1/?bust=1716997612;2024-05-24T11:49:21+0000;2024-05-24T11:49:23+0000
71767225;Pit Bull Terrier;;false;Young;Male;Medium;CHEESE;null;A297188;https://apamo.org/adopt/adoptable-pets/?petID=A297188;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71767225/1/?bust=1716997594;2024-05-24T11:49:21+0000;2024-05-24T11:49:23+0000
71767218;Pit Bull Terrier;;false;Young;Male;Small;TURBO;Lightfoot is an affectionate boy looking for a forever home. He would love a playful family to take him home...;A288021;https://apamo.org/adopt/adoptable-pets/?petID=A288021;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71767218/1/?bust=1716997658;2024-05-24T11:49:21+0000;2024-05-24T11:49:23+0000
71767193;Husky;;false;Young;Male;Medium;SCAR;Scar is an adorable love bug ready to find his home! He has lived with dogs and has done well...;A296548;https://apamo.org/adopt/adoptable-pets/?petID=A296548;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71767193/1/?bust=1716709688;2024-05-24T11:49:20+0000;2024-05-24T11:49:22+0000
71767192;Pit Bull Terrier;American Bulldog;true;Young;Female;Medium;CERSI;null;A297078;https://apamo.org/adopt/adoptable-pets/?petID=A297078;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71767192/1/?bust=1716709936;2024-05-24T11:49:20+0000;2024-05-24T11:49:22+0000
71747244;Pit Bull Terrier;;false;Young;Male;Large;GRAYSON;null;A296977;https://apamo.org/adopt/adoptable-pets/?petID=A296977;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71747244/1/?bust=1716709819;2024-05-23T02:50:24+0000;2024-05-23T02:50:26+0000
71747242;Pit Bull Terrier;;false;Young;Female;Small;LEEAH;Leeah is an adorable young pup just looking for her forever home!;A282772;https://apamo.org/adopt/adoptable-pets/?petID=A282772;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71747242/1/?bust=1716709529;2024-05-23T02:50:23+0000;2024-05-23T02:50:25+0000
71747215;Pit Bull Terrier;Mixed Breed;true;Young;Male;Large;SNUGGLES;Meet Snuggles! He really lives up to his name and is a huge cuddle bug. He wants nothing more than...;A293962;https://apamo.org/adopt/adoptable-pets/?petID=A293962;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71747215/1/?bust=1716709752;2024-05-23T02:50:23+0000;2024-05-23T02:50:25+0000
71747230;Pit Bull Terrier;;false;Adult;Male;Large;MILO;Milo is a sweet loveable boy! He walks well on a leash, seems to be housetrained, and has a medium...;A296909;https://apamo.org/adopt/adoptable-pets/?petID=A296909;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71747230/1/?bust=1716709752;2024-05-23T02:50:23+0000;2024-05-23T02:50:26+0000
71747238;Pit Bull Terrier;;false;Young;Male;Large;ROCK HUDSON;null;A296945;https://apamo.org/adopt/adoptable-pets/?petID=A296945;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71747238/1/?bust=1716709812;2024-05-23T02:50:23+0000;2024-05-23T02:50:25+0000
71747219;Chihuahua;;false;Adult;Male;Small;JANUARY;null;A296991;https://apamo.org/adopt/adoptable-pets/?petID=A296991;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71747219/1/?bust=1716586256;2024-05-23T02:50:23+0000;2024-05-23T02:50:25+0000
71747221;Pit Bull Terrier;;false;Young;Male;Small;FINCH;Finch is a sweet pup who loves pets, knows sit, and walks well on leash! Come meet Finch today and...;A297068;https://apamo.org/adopt/adoptable-pets/?petID=A297068;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71747221/1/?bust=1716709691;2024-05-23T02:50:23+0000;2024-05-23T02:50:26+0000
71747233;Labrador Retriever;Mixed Breed;true;Baby;Male;Small;PONCHO;Poncho prefers to cuddle up in a warm bed and snooze the rainy days away. He'll be bright and happy...;A296081;https://apamo.org/adopt/adoptable-pets/?petID=A296081;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71747233/1/?bust=1716997534;2024-05-23T02:50:23+0000;2024-05-23T02:50:25+0000
71747214;Catahoula Leopard Dog;Mixed Breed;true;Young;Female;Small;CINNAMON;Gala is a social butterfly, always eager to make new friends and share her infectious enthusiasm. Her vibrant red merle...;A289198;https://apamo.org/adopt/adoptable-pets/?petID=A289198;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71747214/1/?bust=1716997658;2024-05-23T02:50:23+0000;2024-05-23T02:50:25+0000
71747217;Bullmastiff;Mixed Breed;true;Young;Female;Large;MAGNOLIA;Magnolia is a sweetheart! This big girl walks well on a leash, has been friendly with other dogs in the...;A296377;https://apamo.org/adopt/adoptable-pets/?petID=A296377;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71747217/1/?bust=1716997866;2024-05-23T02:50:23+0000;2024-05-23T02:50:26+0000
71688332;Pit Bull Terrier;;false;Young;Female;Medium;LEAPER;Leaper is a charismatic young lady looking for her new forever home! She is friendly with people and has previously...;A296879;https://apamo.org/adopt/adoptable-pets/?petID=A296879;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71688332/1/?bust=1716709188;2024-05-17T10:16:19+0000;2024-05-17T10:16:21+0000
71688328;Boxer;;false;Adult;Female;Medium;ANGEL;Angel is as sweet as her name. She adores everyone she has met. Angel is crate trained and house broken....;A295775;https://apamo.org/adopt/adoptable-pets/?petID=A295775;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71688328/1/?bust=1716586374;2024-05-17T10:16:19+0000;2024-05-17T10:16:21+0000
71688326;Labrador Retriever;;false;Young;Male;Medium;FIDO;Meet Fido He loves people, he knows 'sit', and he is very eager to please. All he wants is pets...;A292403;https://apamo.org/adopt/adoptable-pets/?petID=A292403;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71688326/1/?bust=1716585844;2024-05-17T10:16:19+0000;2024-05-17T10:16:21+0000
71688330;Pit Bull Terrier;;false;Adult;Male;Medium;PIZZAROLL;Pizzaroll is a lovely boy ready to find his family! He is sweet with people, walks well on leash, and...;A296737;https://apamo.org/adopt/adoptable-pets/?petID=A296737;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71688330/1/?bust=1716586215;2024-05-17T10:16:19+0000;2024-05-17T10:16:22+0000
71688312;Pit Bull Terrier;;false;Adult;Male;Medium;HULK;Hulk is a distinguished older gentleman ready to make your acquaintance! He is sweet with people and has previously lived...;A296878;https://apamo.org/adopt/adoptable-pets/?petID=A296878;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71688312/1/?bust=1716709188;2024-05-17T10:16:18+0000;2024-05-17T10:16:20+0000
71688295;Pit Bull Terrier;Mixed Breed;true;Adult;Female;Large;TILLY;Tilly is a sweet, gentle dog with a calm disposition. She walks well on leash, appears housetrained, takes treats gently,...;A296770;https://apamo.org/adopt/adoptable-pets/?petID=A296770;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71688295/1/?bust=1716709419;2024-05-17T10:16:18+0000;2024-05-17T10:16:21+0000
71688297;Pit Bull Terrier;Labrador Retriever;true;Young;Female;Medium;TINY;Tiny is a bouncy, curious young dog ready to find her place in the world! She is friendly with people,...;A296892;https://apamo.org/adopt/adoptable-pets/?petID=A296892;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71688297/1/?bust=1716709411;2024-05-17T10:16:18+0000;2024-05-17T10:16:20+0000
71688291;Welsh Terrier;;false;Adult;Male;Medium;TOBY GREY;Toby Grey is an adult dog with a heart full of love. Despite his circumstances, Toby Grey never fails to...;A294870;https://apamo.org/adopt/adoptable-pets/?petID=A294870;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71688291/1/?bust=1716709477;2024-05-17T10:16:18+0000;2024-05-17T10:16:20+0000
71688299;Black Mouth Cur;;false;Young;Female;Large;GG;GG is a lovely dog ready to meet you! She adores attention (and belly rubs!) from people and has done...;A296403;https://apamo.org/adopt/adoptable-pets/?petID=A296403;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71688299/1/?bust=1716997385;2024-05-17T10:16:18+0000;2024-05-17T10:16:20+0000
71660152;Pit Bull Terrier;Mixed Breed;true;Baby;Female;Medium;DAPHNE;Daphne is a timid young lady who's looking for a family who has plenty of time to help her learn...;A294625;https://apamo.org/adopt/adoptable-pets/?petID=A294625;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71660152/1/?bust=1716709873;2024-05-15T11:26:10+0000;2024-05-15T11:26:12+0000
71660154;Great Dane;Mixed Breed;true;Adult;Male;Extra Large;BRUNO;Bruno is a big dog with a big heart! He has lived with other dogs before. Adopting Bruno means gaining...;A250760;https://apamo.org/adopt/adoptable-pets/?petID=A250760;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71660154/1/?bust=1716585968;2024-05-15T11:26:10+0000;2024-05-15T11:26:12+0000
71660149;Pit Bull Terrier;;false;Young;Female;Medium;SUGA;Suga is a social young dog ready to meet you! She is sweet with people, walks well on leash, appears...;A296693;https://apamo.org/adopt/adoptable-pets/?petID=A296693;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71660149/1/?bust=1716585510;2024-05-15T11:26:10+0000;2024-05-15T11:26:13+0000
71660145;Labrador Retriever;Mixed Breed;true;Young;Female;Small;NOMBRE;Nombre is a pup bursting with energy and friendliness. She's always ready to play, her tail wagging in anticipation of...;A294656;https://apamo.org/adopt/adoptable-pets/?petID=A294656;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71660145/1/?bust=1716997605;2024-05-15T11:26:10+0000;2024-05-15T11:26:12+0000
71660135;Pit Bull Terrier;Mixed Breed;true;Young;Male;Medium;SHARP;Sharp is a very shy, young dog who will need a bit of time to warm up in your home,...;A296572;https://apamo.org/adopt/adoptable-pets/?petID=A296572;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71660135/1/?bust=1716585752;2024-05-15T11:26:09+0000;2024-05-15T11:26:11+0000
71660134;Pointer;Mixed Breed;true;Senior;Male;Large;CHIEF;Chief is an older guy who goes with the flow. He would love a forever home where he can relax...;A296214;https://apamo.org/adopt/adoptable-pets/?petID=A296214;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71660134/1/?bust=1716586205;2024-05-15T11:26:09+0000;2024-05-15T11:26:11+0000
71660131;Pit Bull Terrier;;false;Young;Female;Small;AURORA;Aurora is a sweetheart! Medium size and medium energy. She is treat motivated and can sit on command! Come meet...;A296732;https://apamo.org/adopt/adoptable-pets/?petID=A296732;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71660131/1/?bust=1716998116;2024-05-15T11:26:09+0000;2024-05-15T11:26:13+0000
71660132;Pit Bull Terrier;;false;Young;Male;Medium;WEEZY;Weezy is a good boy who has been described as friendly, playful, and easy to handle.;A296889;https://apamo.org/adopt/adoptable-pets/?petID=A296889;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71660132/1/?bust=1716997986;2024-05-15T11:26:09+0000;2024-05-15T11:26:12+0000
71621079;Labrador Retriever;Mixed Breed;true;Baby;Male;Small;BOBBY;Hi, I'm Bobby! I'm a playful pup with a lot of love to give. I would prefer the company of...;A296562;https://apamo.org/adopt/adoptable-pets/?petID=A296562;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71621079/1/?bust=1716585509;2024-05-11T04:30:25+0000;2024-05-11T04:30:27+0000
71621090;Labrador Retriever;Mixed Breed;true;Young;Female;Medium;BROWNIE;Meet Brownie! She's gentle, yet playful, and has a knack for making anyone around her feel loved and cherished. Brownie...;A296526;https://apamo.org/adopt/adoptable-pets/?petID=A296526;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71621090/1/?bust=1716587494;2024-05-11T04:30:25+0000;2024-05-11T04:30:28+0000
71621085;Pit Bull Terrier;;false;Adult;Female;Medium;QUEEN;Queen is a sweet, regal lady ready to receive the royal treatment! She is housetrained, crate trained, good on car...;A296707;https://apamo.org/adopt/adoptable-pets/?petID=A296707;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71621085/1/?bust=1716587512;2024-05-11T04:30:25+0000;2024-05-11T04:30:28+0000
71621094;Pit Bull Terrier;;false;Young;Female;Medium;REBEL;Meet Rebel, a charming lad with a heart as vast as the universe. Despite her name, Rebel is a gentle...;A296534;https://apamo.org/adopt/adoptable-pets/?petID=A296534;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71621094/1/?bust=1716586229;2024-05-11T04:30:25+0000;2024-05-11T04:30:28+0000
71621077;Pit Bull Terrier;;false;Adult;Male;Large;JETT;Jett is a muscle man who knows to go potty outside. He likes exploring his surroundings and checking out new...;A296610;https://apamo.org/adopt/adoptable-pets/?petID=A296610;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71621077/1/?bust=1716586252;2024-05-11T04:30:25+0000;2024-05-11T04:30:27+0000
71621097;Pit Bull Terrier;Labrador Retriever;true;Young;Male;Large;BOBO;Bobo is a sweet medium-energy boy who is always excited to see you. Come see if this wiggle butt would...;A293215;https://apamo.org/adopt/adoptable-pets/?petID=A293215;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71621097/1/?bust=1716997386;2024-05-11T04:30:25+0000;2024-05-11T04:30:27+0000
